frame_num,roi_num,person_classified,person_actual,person_score
frame_0068,frame_0068_00,interviewer,interviewer,0.631260938
frame_0069,frame_0069_00,interviewee,interviewee,1.174294353
frame_0070,frame_0070_00,interviewee,interviewee,1.132883124
frame_0070,frame_0070_01,interviewer,interviewer,1.011294624
frame_0071,frame_0071_00,interviewee,interviewee,0.591343864
frame_0072,frame_0072_00,interviewee,interviewee,1.035363095
frame_0072,frame_0072_01,interviewer,interviewer,0.936946448
frame_0073,frame_0073_00,interviewer,interviewer,0.7254149
frame_0073,frame_0073_01,interviewee,interviewee,0.967684936
frame_0074,frame_0074_00,interviewee,interviewee,0.975387483
frame_0074,frame_0074_01,unknown,interviewer,
frame_0075,frame_0075_00,interviewer,interviewer,0.907059339
frame_0076,frame_0076_00,interviewer,interviewer,0.755657174
frame_0076,frame_0076_01,unknown,interviewee,
frame_0077,frame_0077_00,interviewee,interviewee,0.800049248
frame_0078,frame_0078_00,interviewer,interviewer,0.613208048
frame_0079,frame_0079_00,unknown,interviewee,
frame_0079,frame_0079_01,unknown,interviewer,
frame_0080,frame_0080_00,interviewer,interviewer,0.604558611
frame_0081,frame_0081_00,interviewer,interviewer,1.095858953
frame_0081,frame_0081_01,unknown,interviewee,
frame_0082,frame_0082_00,interviewer,interviewer,0.598680846
frame_0083,frame_0083_00,interviewee,interviewee,0.877490248
frame_0084,frame_0084_00,interviewee,interviewee,0.865378984
frame_0085,frame_0085_00,interviewee,interviewee,0.612844429
frame_0086,frame_0086_00,interviewee,interviewee,0.811721632
frame_0087,frame_0087_00,interviewee,interviewee,0.871551907
frame_0088,frame_0088_00,interviewee,interviewee,0.657936188
frame_0089,frame_0089_00,interviewee,interviewee,0.98361302
frame_0089,frame_0089_01,interviewer,interviewer,0.822976029
frame_0092,frame_0092_00,interviewee,interviewee,0.550615432
frame_0093,frame_0093_00,interviewee,interviewee,0.793925554
frame_0094,frame_0094_00,interviewee,interviewee,0.572692487
frame_0095,frame_0095_00,interviewee,interviewee,0.782393835
frame_0096,frame_0096_00,interviewee,interviewee,0.845910033
frame_0097,frame_0097_00,interviewer,interviewer,0.676587698
frame_0097,frame_0097_01,interviewee,interviewee,1.100985095
frame_0098,frame_0098_00,interviewee,interviewee,1.193259783
frame_0098,frame_0098_01,interviewer,interviewer,0.783617085
frame_0099,frame_0099_00,interviewee,interviewee,0.623031844
frame_0100,frame_0100_00,interviewee,interviewee,0.678632416
frame_0101,frame_0101_00,interviewee,interviewee,0.892829756
frame_0102,frame_0102_00,interviewee,interviewee,0.695963703
frame_0103,frame_0103_00,interviewee,interviewee,0.710993164
frame_0104,frame_0104_00,interviewee,interviewee,0.796603602
frame_0105,frame_0105_00,interviewee,interviewee,0.609301045
frame_0106,frame_0106_00,interviewee,interviewee,0.786227507
frame_0107,frame_0107_00,interviewee,interviewee,0.85011123
frame_0108,frame_0108_00,interviewer,interviewer,0.64259254
frame_0109,frame_0109_00,interviewer,interviewer,0.462868193
frame_0110,frame_0110_00,interviewee,interviewee,0.66085384
frame_0111,frame_0111_00,interviewee,interviewee,0.632812222
frame_0112,frame_0112_00,interviewee,interviewee,0.774561738
frame_0113,frame_0113_00,interviewee,interviewee,0.69625889
frame_0114,frame_0114_00,interviewee,interviewee,0.749009839
frame_0115,frame_0115_00,interviewee,interviewee,0.799358252
frame_0116,frame_0116_00,interviewer,interviewer,0.60241634
frame_0117,frame_0117_00,interviewer,interviewer,0.5296036
frame_0118,frame_0118_00,interviewee,interviewee,0.603115511
frame_0119,frame_0119_00,interviewer,interviewer,0.572029737
frame_0120,frame_0120_00,interviewee,interviewee,0.733911861
frame_0121,frame_0121_00,interviewee,interviewee,0.695245436
frame_0122,frame_0122_00,interviewee,interviewee,0.720074666
frame_0123,frame_0123_00,interviewee,interviewee,0.627870317
frame_0124,frame_0124_00,interviewee,interviewee,0.648561966
frame_0125,frame_0125_00,interviewer,interviewer,0.902146603
frame_0125,frame_0125_01,unknown,interviewee,
frame_0126,frame_0126_00,interviewee,interviewee,0.570576957
frame_0127,frame_0127_00,interviewer,interviewer,0.695516846
frame_0128,frame_0128_00,interviewer,interviewer,0.830436511
frame_0128,frame_0128_01,interviewee,interviewee,1.043838274
frame_0129,frame_0129_00,interviewer,interviewer,0.826839843
frame_0129,frame_0129_01,interviewee,interviewee,1.146077538
frame_0130,frame_0130_00,interviewee,interviewee,1.016125343
frame_0130,frame_0130_01,interviewer,interviewer,0.760574679
frame_0131,frame_0131_00,interviewee,interviewee,0.860256372
frame_0132,frame_0132_00,interviewee,interviewee,0.591586589
frame_0133,frame_0133_00,interviewee,interviewee,0.636677122
frame_0134,frame_0134_00,interviewee,interviewee,0.720579149
frame_0135,frame_0135_00,interviewee,interviewee,0.740178047
frame_0136,frame_0136_00,interviewee,interviewee,0.767258562
frame_0137,frame_0137_00,interviewer,interviewer,0.81675362
frame_0137,frame_0137_01,unknown,interviewee,
frame_0138,frame_0138_00,interviewer,interviewer,0.666286479
frame_0139,frame_0139_00,interviewee,interviewee,0.507505271
frame_0140,frame_0140_00,interviewee,interviewee,0.566381809
frame_0141,frame_0141_00,interviewee,interviewee,0.721603716
frame_0142,frame_0142_00,interviewee,interviewee,0.608754308
frame_0143,frame_0143_00,interviewee,interviewee,1.185836497
frame_0143,frame_0143_01,interviewer,interviewer,0.796592289
frame_0144,frame_0144_00,interviewer,interviewer,0.46136647
frame_0145,frame_0145_00,interviewee,interviewee,0
frame_0146,frame_0146_00,interviewee,interviewee,0.737963424
frame_0147,frame_0147_00,interviewee,interviewee,0.561175825
frame_0148,frame_0148_00,interviewer,interviewer,0.633066565
frame_0149,frame_0149_00,interviewee,interviewee,0.730179679
frame_0150,frame_0150_00,interviewee,interviewee,0.628429745
frame_0151,frame_0151_00,interviewee,interviewee,0.670243861
frame_0152,frame_0152_00,interviewee,interviewee,0.556144856
frame_0153,frame_0153_00,interviewee,interviewee,0.540533867
frame_0154,frame_0154_00,interviewee,interviewee,0.685277775
frame_0155,frame_0155_00,interviewee,interviewee,0.634374786
frame_0156,frame_0156_00,interviewee,interviewee,0.796065814
frame_0157,frame_0157_00,interviewee,interviewee,0.789396256
frame_0158,frame_0158_00,interviewee,interviewee,0.715594
frame_0159,frame_0159_00,interviewee,interviewee,0.651682773
frame_0160,frame_0160_00,interviewee,interviewee,0.600567091
frame_0161,frame_0161_00,interviewee,interviewee,0.774671773
frame_0164,frame_0164_00,interviewee,interviewee,0
frame_0164,frame_0164_01,interviewer,interviewer,0.791825682
frame_0165,frame_0165_00,interviewee,interviewee,1.069451324
frame_0165,frame_0165_01,interviewer,interviewer,0.819225683
frame_0166,frame_0166_00,interviewer,interviewer,0.830945207
frame_0167,frame_0167_00,interviewer,interviewer,0.76044715
frame_0168,frame_0168_00,interviewer,interviewer,0.53264532
frame_0169,frame_0169_00,interviewer,interviewer,0.597505903
frame_0170,frame_0170_00,interviewer,interviewer,0.607772893
frame_0171,frame_0171_00,interviewer,interviewer,0.706458813
frame_0172,frame_0172_00,interviewer,interviewer,0.514696427
frame_0173,frame_0173_00,interviewer,interviewer,0.61488761
frame_0174,frame_0174_00,interviewee,interviewee,1.027321903
frame_0174,frame_0174_01,interviewer,interviewer,1.118851123
frame_0175,frame_0175_00,interviewer,interviewer,0.711651555
frame_0176,frame_0176_00,interviewer,interviewer,0.534276765
frame_0177,frame_0177_00,interviewer,interviewer,0.616277861
frame_0178,frame_0178_00,interviewer,interviewer,0.737847469
frame_0179,frame_0179_00,interviewer,interviewer,0.609914744
frame_0180,frame_0180_00,interviewer,interviewer,0.573641953
frame_0181,frame_0181_00,interviewer,interviewer,0.581860011
frame_0182,frame_0182_00,interviewer,interviewer,0.582520567
frame_0183,frame_0183_00,interviewee,interviewee,1.125551522
frame_0183,frame_0183_01,interviewer,interviewer,0.792535175
frame_0184,frame_0184_00,interviewer,interviewer,0.820407819
frame_0184,frame_0184_01,interviewee,interviewee,0.860155152
frame_0185,frame_0185_00,interviewer,interviewer,0.632016682
frame_0186,frame_0186_00,interviewer,interviewer,0.587626389
frame_0187,frame_0187_00,interviewer,interviewer,0.529537306
frame_0188,frame_0188_00,interviewer,interviewer,0.577625713
frame_0189,frame_0189_00,interviewer,interviewer,1.077579406
frame_0189,frame_0189_01,interviewee,interviewee,1.049410089
frame_0190,frame_0190_00,interviewer,interviewer,0.888907794
frame_0190,frame_0190_01,interviewee,interviewee,0.779548498
frame_0191,frame_0191_00,interviewer,interviewer,0.66769289
frame_0192,frame_0192_00,interviewee,interviewee,1.152046359
frame_0192,frame_0192_01,interviewer,interviewer,0.861839338
frame_0193,frame_0193_00,interviewee,interviewee,0.722143847
frame_0194,frame_0194_00,interviewer,interviewer,0.792403942
frame_0194,frame_0194_01,interviewee,interviewee,0.982082178
frame_0195,frame_0195_00,interviewee,interviewee,0.632282857
frame_0196,frame_0196_00,interviewer,interviewer,0.75307679
frame_0197,frame_0197_00,interviewer,interviewer,0.82369422
frame_0199,frame_0199_00,interviewer,interviewer,0.564562669
frame_0200,frame_0200_00,interviewee,interviewee,0.717714754
frame_0201,frame_0201_00,interviewer,interviewer,0.735877667
frame_0202,frame_0202_00,interviewer,interviewer,0.590967638
frame_0203,frame_0203_00,interviewee,interviewee,1.161225279
frame_0203,frame_0203_01,interviewer,interviewer,1.090657748
frame_0204,frame_0204_00,interviewer,interviewer,0.591691691
frame_0205,frame_0205_00,interviewer,interviewer,0.642198692
frame_0206,frame_0206_00,interviewer,interviewer,0.62676747
frame_0207,frame_0207_00,interviewer,interviewer,0.590299804
frame_0208,frame_0208_00,interviewee,interviewee,0.642879827
frame_0209,frame_0209_00,interviewee,interviewee,0.745093563
frame_0210,frame_0210_00,interviewee,interviewee,0.730198945
frame_0211,frame_0211_00,interviewee,interviewee,0.737631213
frame_0212,frame_0212_00,interviewer,interviewer,0.666486711
frame_0213,frame_0213_00,interviewer,interviewer,0.566193194
frame_0214,frame_0214_00,interviewer,interviewer,0.738425483
frame_0215,frame_0215_00,interviewer,interviewer,0.957708165
frame_0216,frame_0216_00,interviewer,interviewer,0.617026792
frame_0217,frame_0217_00,interviewer,interviewer,0.749681282
frame_0218,frame_0218_00,interviewer,interviewer,0.448045667
frame_0219,frame_0219_00,interviewer,interviewer,0.565103285
frame_0220,frame_0220_00,interviewer,interviewer,0.71318591
frame_0221,frame_0221_00,interviewer,interviewer,0.958253744
frame_0221,frame_0221_01,interviewee,interviewee,0.908627384
frame_0222,frame_0222_00,interviewer,interviewer,0.634174954
frame_0223,frame_0223_00,interviewee,interviewee,0.698460835
frame_0226,frame_0226_00,interviewee,interviewee,0.76680034
frame_0227,frame_0227_00,interviewer,interviewer,0.492382702
frame_0228,frame_0228_00,interviewer,interviewer,0.643020516
frame_0229,frame_0229_00,interviewee,interviewee,0.826154933
frame_0230,frame_0230_00,interviewee,interviewee,0.973574372
frame_0231,frame_0231_00,interviewee,interviewee,0.76119941
frame_0231,frame_0231_01,interviewer,interviewer,1.014641152
frame_0232,frame_0232_00,interviewee,interviewee,0.699337671
frame_0233,frame_0233_00,interviewer,interviewer,0.857549033
frame_0233,frame_0233_01,interviewee,interviewee,1.105953014
frame_0236,frame_0236_00,interviewee,interviewee,0.738945666
frame_0237,frame_0237_00,interviewee,interviewee,0.646027762
frame_0238,frame_0238_00,interviewee,interviewee,0.727028446
frame_0239,frame_0239_00,interviewee,interviewee,0.670807532
frame_0240,frame_0240_00,interviewee,interviewee,0.819380995
frame_0241,frame_0241_00,interviewee,interviewee,0.659455206
frame_0242,frame_0242_00,interviewee,interviewee,0.782944008
frame_0243,frame_0243_00,interviewee,interviewee,0.588507894
frame_0244,frame_0244_00,interviewee,interviewee,0.555034253
frame_0245,frame_0245_00,interviewee,interviewee,0.625606994
frame_0246,frame_0246_00,interviewee,interviewee,0.753823003
frame_0247,frame_0247_00,interviewee,interviewee,0.744979537
frame_0248,frame_0248_00,interviewee,interviewee,0.642935589
frame_0249,frame_0249_00,interviewee,interviewee,0.876633925
frame_0250,frame_0250_00,interviewee,interviewee,0.654898652
frame_0251,frame_0251_00,interviewee,interviewee,0.737537565
frame_0252,frame_0252_00,interviewee,interviewee,0.596472564
frame_0253,frame_0253_00,interviewee,interviewee,0.571205642
frame_0254,frame_0254_00,interviewee,interviewee,0.542374508
frame_0255,frame_0255_00,interviewee,interviewee,0.647228943
frame_0256,frame_0256_00,interviewee,interviewee,0.915111261
frame_0257,frame_0257_00,interviewee,interviewee,0.827547646
frame_0258,frame_0258_00,interviewee,interviewee,0.707213115
frame_0259,frame_0259_00,interviewee,interviewee,0.75827023
frame_0260,frame_0260_00,interviewee,interviewee,0.666055602
frame_0261,frame_0261_00,interviewee,interviewee,0.673439885
frame_0262,frame_0262_00,interviewee,interviewee,0.753493161
frame_0263,frame_0263_00,interviewer,interviewer,0.764579809
frame_0264,frame_0264_00,interviewee,interviewee,0.694326105
frame_0265,frame_0265_00,interviewee,interviewee,0.679741759
frame_0266,frame_0266_00,interviewer,interviewer,0.540277623
frame_0267,frame_0267_00,interviewee,interviewee,0.550207671
frame_0268,frame_0268_00,interviewer,interviewer,0.568157574
frame_0269,frame_0269_00,interviewer,interviewer,0.898209998
frame_0269,frame_0269_01,unknown,interviewee,
frame_0270,frame_0270_00,interviewee,interviewee,0.598332577
frame_0271,frame_0271_00,interviewee,interviewee,0.564296933
frame_0272,frame_0272_00,interviewee,interviewee,0.619804236
frame_0273,frame_0273_00,interviewer,interviewer,0.756726148
frame_0274,frame_0274_00,interviewer,interviewer,0.632942767
frame_0275,frame_0275_00,unknown,interviewee,
frame_0275,frame_0275_01,interviewer,interviewer,1.012054043
frame_0276,frame_0276_00,interviewer,interviewer,0.689873546
frame_0277,frame_0277_00,interviewer,interviewer,0.665257497
frame_0278,frame_0278_00,interviewer,interviewer,0.60820597
frame_0279,frame_0279_00,interviewer,interviewer,0.702803564
frame_0280,frame_0280_00,interviewer,interviewer,0.854918216
frame_0281,frame_0281_00,interviewer,interviewer,0.57719702
frame_0282,frame_0282_00,interviewer,interviewer,0.590090748
frame_0283,frame_0283_00,interviewer,interviewer,0.605470215
frame_0284,frame_0284_00,interviewee,interviewee,0.705721921
frame_0285,frame_0285_00,interviewer,interviewer,0.610197705
frame_0289,frame_0289_00,interviewer,interviewer,0.736120448
frame_0290,frame_0290_00,interviewer,interviewer,0.680795465
frame_0291,frame_0291_00,interviewer,interviewer,0.701685338
frame_0292,frame_0292_00,interviewer,interviewer,0.751732912
frame_0293,frame_0293_00,interviewer,interviewer,0.534896533
frame_0294,frame_0294_00,interviewer,interviewer,0.512983154
frame_0295,frame_0295_00,interviewer,interviewer,0.694302041
frame_0296,frame_0296_00,interviewer,interviewer,0.780178729
frame_0297,frame_0297_00,interviewer,interviewer,0.696709079
frame_0298,frame_0298_00,interviewer,interviewer,0.715085542
frame_0299,frame_0299_00,interviewer,interviewer,0.667620659
frame_0300,frame_0300_00,interviewee,interviewee,1.097942254
frame_0300,frame_0300_01,interviewer,interviewer,0.879995178
frame_0301,frame_0301_00,interviewee,interviewee,0.615413271
frame_0302,frame_0302_00,interviewer,interviewer,0.665164217
frame_0303,frame_0303_00,interviewer,interviewer,0.500665985
frame_0304,frame_0304_00,interviewer,interviewer,0.625610221
frame_0305,frame_0305_00,interviewer,interviewer,0.597347965
frame_0306,frame_0306_00,interviewee,interviewee,0.762910985
frame_0307,frame_0307_00,interviewee,interviewee,0.648011803
frame_0308,frame_0308_00,interviewee,interviewee,0.97522621
frame_0308,frame_0308_01,unknown,interviewer,
frame_0309,frame_0309_00,interviewee,interviewee,0.584346243
frame_0310,frame_0310_00,interviewee,interviewee,0.61237263
frame_0311,frame_0311_00,interviewee,interviewee,0.661813316
frame_0312,frame_0312_00,interviewee,interviewee,0.916858187
frame_0313,frame_0313_00,interviewee,interviewee,0.739027721
frame_0314,frame_0314_00,interviewee,interviewee,0.710398044
frame_0315,frame_0315_00,interviewee,interviewee,0.66775443
frame_0316,frame_0316_00,interviewer,interviewer,0.618984694
frame_0317,frame_0317_00,interviewee,interviewee,0.825008887
frame_0318,frame_0318_00,interviewee,interviewee,0.662157835
frame_0319,frame_0319_00,interviewee,interviewee,0.69592741
frame_0320,frame_0320_00,interviewee,interviewee,0.756172471
frame_0321,frame_0321_00,interviewer,interviewer,0.605589813
frame_0322,frame_0322_00,interviewee,interviewee,0.885122191
frame_0323,frame_0323_00,interviewee,interviewee,0.628926491
frame_0324,frame_0324_00,interviewee,interviewee,1.024732669
frame_0324,frame_0324_01,interviewer,interviewer,0.789533724
frame_0325,frame_0325_00,interviewee,interviewee,0.773461838
frame_0326,frame_0326_00,interviewee,interviewee,0.695037777
frame_0327,frame_0327_00,interviewee,interviewee,0.638183271
frame_0328,frame_0328_00,interviewer,interviewer,0.78425769
frame_0329,frame_0329_00,interviewer,interviewer,0.790901061
frame_0330,frame_0330_00,interviewee,interviewee,0.703126146
frame_0331,frame_0331_00,interviewer,interviewer,0.686580077
frame_0332,frame_0332_00,interviewer,interviewer,0.586812714
frame_0333,frame_0333_00,interviewer,interviewer,0.513291469
frame_0334,frame_0334_00,interviewer,interviewer,0.636034125
frame_0335,frame_0335_00,interviewer,interviewer,0.744755164
frame_0336,frame_0336_00,interviewer,interviewer,0.659384104
frame_0337,frame_0337_00,interviewer,interviewer,0.562941301
frame_0338,frame_0338_00,interviewer,interviewer,0.719066361
frame_0339,frame_0339_00,interviewer,interviewer,0.60305186
frame_0340,frame_0340_00,interviewer,interviewer,0.734090066
frame_0341,frame_0341_00,interviewer,interviewer,0.617463462
frame_0342,frame_0342_00,interviewer,interviewer,0.559015429
frame_0343,frame_0343_00,interviewer,interviewer,0.703499794
frame_0344,frame_0344_00,interviewee,interviewee,0.73672883
frame_0345,frame_0345_00,interviewee,interviewee,0.650203282
frame_0346,frame_0346_00,interviewee,interviewee,0.682187766
frame_0347,frame_0347_00,interviewee,interviewee,0.77929478
frame_0348,frame_0348_00,interviewee,interviewee,0.488845683
frame_0349,frame_0349_00,interviewee,interviewee,0.632287404
frame_0350,frame_0350_00,interviewee,interviewee,0.617415016
frame_0351,frame_0351_00,interviewee,interviewee,0.873218633
frame_0352,frame_0352_00,interviewer,interviewer,0.718841543
frame_0353,frame_0353_00,interviewer,interviewer,0.596577085
frame_0354,frame_0354_00,interviewee,interviewee,0.83868524
frame_0355,frame_0355_00,interviewee,interviewee,0.699263526
frame_0356,frame_0356_00,interviewer,interviewer,0.566817504
frame_0357,frame_0357_00,interviewer,interviewer,0.529401194
frame_0358,frame_0358_00,interviewer,interviewer,0.712302106
frame_0359,frame_0359_00,interviewee,interviewee,0.669180249
frame_0360,frame_0360_00,interviewee,interviewee,0.690135583
frame_0361,frame_0361_00,interviewee,interviewee,0.705933812
frame_0361,frame_0361_01,interviewer,interviewer,0.785485586
frame_0364,frame_0364_00,interviewee,interviewee,0.859751025
frame_0365,frame_0365_00,unknown,interviewee,
frame_0366,frame_0366_00,interviewee,interviewee,0.592752291
frame_0367,frame_0367_00,interviewer,interviewer,0.572752142
frame_0368,frame_0368_00,interviewer,interviewer,0.534152899
frame_0369,frame_0369_00,interviewer,interviewer,0.531630187
frame_0370,frame_0370_00,interviewee,interviewee,0.822423288
frame_0371,frame_0371_00,interviewee,interviewee,0.655910573
frame_0372,frame_0372_00,interviewer,interviewer,1.180337457
frame_0372,frame_0372_01,unknown,interviewee,
frame_0373,frame_0373_00,interviewer,interviewer,0.664437284
frame_0374,frame_0374_00,interviewer,interviewer,0.740176685
frame_0375,frame_0375_00,interviewee,interviewee,0.733223496
frame_0376,frame_0376_00,interviewer,interviewer,0.622876647
frame_0378,frame_0378_00,interviewer,interviewer,0.681778091
frame_0379,frame_0379_00,interviewer,interviewer,0.597531819
frame_0380,frame_0380_00,interviewer,interviewer,0.595248029
frame_0381,frame_0381_00,interviewer,interviewer,0.63568874
frame_0382,frame_0382_00,interviewer,interviewer,0.780792605
frame_0383,frame_0383_00,interviewer,interviewer,0.53789021
frame_0384,frame_0384_00,interviewer,interviewer,0.690406993
frame_0385,frame_0385_00,interviewer,interviewer,0.700824326
frame_0386,frame_0386_00,interviewer,interviewer,0.735359815
frame_0387,frame_0387_00,interviewer,interviewer,0.627934341
frame_0388,frame_0388_00,interviewer,interviewer,0.761802921
frame_0389,frame_0389_00,interviewer,interviewer,0.616052776
frame_0390,frame_0390_00,interviewer,interviewer,0.759096336
frame_0391,frame_0391_00,interviewer,interviewer,0.719014282
frame_0392,frame_0392_00,interviewee,interviewee,0.734400058
frame_0393,frame_0393_00,interviewer,interviewer,0.748396154
frame_0394,frame_0394_00,interviewee,interviewee,0.631944224
frame_0395,frame_0395_00,interviewer,interviewer,0.714956697
frame_0396,frame_0396_00,interviewer,interviewer,0.622581864
frame_0397,frame_0397_00,interviewee,interviewee,0.964260391
frame_0397,frame_0397_01,interviewer,interviewer,0.717777118
frame_0398,frame_0398_00,interviewer,interviewer,0.99081923
frame_0398,frame_0398_01,interviewee,interviewee,1.157854315
frame_0399,frame_0399_00,interviewer,interviewer,0.784054934
frame_0399,frame_0399_01,interviewee,interviewee,1.053575625
frame_0400,frame_0400_00,interviewer,interviewer,0.516079368
frame_0401,frame_0401_00,interviewer,interviewer,0.468917212
frame_0402,frame_0402_00,interviewee,interviewee,0.614085555
frame_0403,frame_0403_00,interviewee,interviewee,0.629035616
frame_0404,frame_0404_00,interviewee,interviewee,0.645644283
frame_0405,frame_0405_00,interviewee,interviewee,0.660271626
frame_0406,frame_0406_00,interviewee,interviewee,0.870195982
frame_0407,frame_0407_00,interviewee,interviewee,0.694350885
frame_0408,frame_0408_00,interviewer,interviewer,0.618699054
frame_0409,frame_0409_00,interviewer,interviewer,0.695562544
frame_0410,frame_0410_00,unknown,interviewee,
frame_0410,frame_0410_01,unknown,interviewer,
frame_0411,frame_0411_00,interviewee,interviewee,0.686961116
frame_0412,frame_0412_00,interviewee,interviewee,0.590957763
frame_0413,frame_0413_00,interviewee,interviewee,0.738426986
frame_0414,frame_0414_00,interviewee,interviewee,0.613547243
frame_0415,frame_0415_00,interviewee,interviewee,0.602359919
frame_0416,frame_0416_00,interviewee,interviewee,0.729557348
frame_0417,frame_0417_00,interviewee,interviewee,0.625769804
frame_0418,frame_0418_00,interviewee,interviewee,0.693030045
frame_0419,frame_0419_00,interviewer,interviewer,0.652387101
frame_0420,frame_0420_00,interviewee,interviewee,0.819976517
frame_0421,frame_0421_00,interviewer,interviewer,0.596136947
frame_0422,frame_0422_00,interviewee,interviewee,0.575157937
frame_0423,frame_0423_00,interviewer,interviewer,0.51784139
frame_0424,frame_0424_00,interviewee,interviewee,0.579129241
frame_0425,frame_0425_00,interviewee,interviewee,0.658659984
frame_0426,frame_0426_00,interviewee,interviewee,0.761227813
frame_0427,frame_0427_00,interviewee,interviewee,0.622137057
frame_0428,frame_0428_00,interviewee,interviewee,0.709364555
frame_0429,frame_0429_00,interviewee,interviewee,0.591844591
frame_0430,frame_0430_00,interviewer,interviewee,1.097296813
frame_0431,frame_0431_00,interviewee,interviewee,0.636658922
frame_0432,frame_0432_00,interviewee,interviewee,0.70997443
frame_0433,frame_0433_00,interviewee,interviewee,0.620524964
