frame_num,roi_num,person_classified,person_actual,person_score
frame_0076,frame_0076_00,interviewee,interviewee,0.657949334
frame_0077,frame_0077_00,interviewee,interviewee,0.673145431
frame_0078,frame_0078_00,interviewer,interviewer,1.022646808
frame_0079,frame_0079_00,interviewee,interviewee,0.722840194
frame_0080,frame_0080_00,interviewee,interviewee,0.772479351
frame_0081,frame_0081_00,interviewee,interviewee,0.680010821
frame_0082,frame_0082_00,interviewee,interviewee,0.750877693
frame_0083,frame_0083_00,interviewee,interviewee,0.766873469
frame_0084,frame_0084_00,interviewee,interviewee,0.738676724
frame_0085,frame_0085_00,interviewee,interviewee,0.824023994
frame_0086,frame_0086_00,interviewee,interviewee,0.746246792
frame_0087,frame_0087_00,interviewee,interviewee,0.721049813
frame_0088,frame_0088_00,interviewee,interviewee,0.786515599
frame_0089,frame_0089_00,interviewee,interviewee,0.916055771
frame_0090,frame_0090_00,interviewee,interviewee,0.761793579
frame_0091,frame_0091_00,interviewee,interviewee,0.764704515
frame_0092,frame_0092_00,interviewer,interviewer,0.921720992
frame_0093,frame_0093_00,interviewer,interviewer,0.975115966
frame_0094,frame_0094_00,interviewer,interviewer,0.911666863
frame_0095,frame_0095_00,interviewer,interviewer,0.891201855
frame_0096,frame_0096_00,interviewer,interviewer,0.881018334
frame_0097,frame_0097_00,interviewee,interviewee,0.722898041
frame_0098,frame_0098_00,interviewee,interviewee,0.5764307
frame_0099,frame_0099_00,interviewee,interviewee,0.58427645
frame_0100,frame_0100_00,interviewee,interviewee,0.744124183
frame_0101,frame_0101_00,interviewee,interviewee,0.625976021
frame_0102,frame_0102_00,interviewee,interviewee,0.750411688
frame_0103,frame_0103_00,interviewee,interviewee,0.702219293
frame_0104,frame_0104_00,interviewee,interviewee,0.77957026
frame_0105,frame_0105_00,interviewee,interviewee,0.718046433
frame_0105,frame_0105_01,interviewer,interviewer,0.666178059
frame_0106,frame_0106_00,interviewer,interviewer,0.866164912
frame_0107,frame_0107_00,interviewer,interviewer,0.971984828
frame_0108,frame_0108_00,interviewee,interviewee,0.855065977
frame_0109,frame_0109_00,interviewee,interviewee,0.879603509
frame_0109,frame_0109_01,interviewer,interviewer,0.747683024
frame_0110,frame_0110_00,interviewee,interviewee,0.880663421
frame_0110,frame_0110_01,interviewer,interviewer,0.767493484
frame_0111,frame_0111_00,interviewee,interviewee,0.822801176
frame_0111,frame_0111_01,interviewer,interviewer,0.801936844
frame_0112,frame_0112_00,interviewee,interviewee,0.859557706
frame_0112,frame_0112_01,interviewer,interviewer,0.85823571
frame_0113,frame_0113_00,interviewee,interviewee,0.945154513
frame_0113,frame_0113_01,interviewer,interviewer,0.845987827
frame_0114,frame_0114_00,interviewee,interviewee,0.838810651
frame_0114,frame_0114_01,interviewer,interviewer,0.889309409
frame_0115,frame_0115_00,interviewee,interviewee,0.558562125
frame_0115,frame_0115_01,interviewer,interviewer,0.665462599
frame_0116,frame_0116_00,interviewee,interviewee,0.756451342
frame_0116,frame_0116_01,interviewer,interviewer,0.706940776
frame_0117,frame_0117_00,interviewee,interviewee,0.709015591
frame_0117,frame_0117_01,interviewer,interviewer,0.758842256
frame_0118,frame_0118_00,interviewee,interviewee,0.938555709
frame_0119,frame_0119_00,interviewee,interviewee,0.759347413
frame_0120,frame_0120_00,interviewee,interviewee,0.765550731
frame_0121,frame_0121_00,interviewee,interviewee,0.834763084
frame_0121,frame_0121_01,interviewer,interviewer,0.738753921
frame_0122,frame_0122_00,interviewee,interviewee,0.762088294
frame_0122,frame_0122_01,interviewer,interviewer,0.778900826
frame_0123,frame_0123_00,interviewee,interviewee,0.921493913
frame_0123,frame_0123_01,interviewer,interviewer,0.704113286
frame_0124,frame_0124_00,interviewee,interviewee,0.941573444
frame_0125,frame_0125_00,interviewer,interviewer,0.901677905
frame_0126,frame_0126_00,interviewer,interviewer,1.01807829
frame_0127,frame_0127_00,interviewee,interviewee,0.735412528
frame_0128,frame_0128_00,interviewee,interviewee,0.759110003
frame_0129,frame_0129_00,interviewer,interviewer,0.872046753
frame_0130,frame_0130_00,interviewee,interviewee,0.824805823
frame_0131,frame_0131_00,interviewee,interviewee,0.748659701
frame_0132,frame_0132_00,interviewee,interviewee,0.727754758
frame_0133,frame_0133_00,interviewee,interviewee,0.860286876
frame_0134,frame_0134_00,interviewee,interviewee,0.790891245
frame_0135,frame_0135_00,interviewee,interviewee,0.831672001
frame_0136,frame_0136_00,interviewee,interviewee,0.768688593
frame_0137,frame_0137_00,interviewee,interviewee,0.67217365
frame_0138,frame_0138_00,interviewee,interviewee,0.836939801
frame_0139,frame_0139_00,interviewee,interviewee,0.812315275
frame_0140,frame_0140_00,interviewee,interviewee,0.744917264
frame_0141,frame_0141_00,interviewee,interviewee,0.762357227
frame_0142,frame_0142_00,interviewee,interviewee,0.775684175
frame_0143,frame_0143_00,interviewee,interviewee,0.676237115
frame_0144,frame_0144_00,interviewee,interviewee,0.88617892
frame_0145,frame_0145_00,interviewee,interviewee,0.643563462
frame_0146,frame_0146_00,interviewee,interviewee,0.955979191
frame_0147,frame_0147_00,interviewee,interviewee,0.898849746
frame_0148,frame_0148_00,interviewee,interviewee,0.948689786
frame_0149,frame_0149_00,interviewee,interviewee,0.805512794
frame_0150,frame_0150_00,interviewee,interviewee,0.915657727
frame_0151,frame_0151_00,interviewee,interviewee,0.890405704
frame_0152,frame_0152_00,interviewee,interviewee,0.78020381
frame_0153,frame_0153_00,interviewee,interviewee,0.763986732
frame_0154,frame_0154_00,interviewee,interviewee,0.695078022
frame_0155,frame_0155_00,interviewee,interviewee,0.807339732
frame_0156,frame_0156_00,interviewee,interviewee,0.843596613
frame_0157,frame_0157_00,interviewee,interviewee,0.8034488
frame_0158,frame_0158_00,interviewee,interviewee,0.785378917
frame_0159,frame_0159_00,interviewee,interviewee,0.737874936
frame_0160,frame_0160_00,interviewee,interviewee,0.591291562
frame_0161,frame_0161_00,interviewee,interviewee,0.859228737
frame_0162,frame_0162_00,interviewee,interviewee,0.742633791
frame_0163,frame_0163_00,interviewee,interviewee,0.620950412
frame_0164,frame_0164_00,interviewee,interviewee,0.772688529
frame_0165,frame_0165_00,interviewer,interviewer,1.027654841
frame_0166,frame_0166_00,interviewer,interviewer,0.800886464
frame_0167,frame_0167_00,interviewer,interviewer,0.952735115
frame_0168,frame_0168_00,interviewer,interviewer,1.004469747
frame_0169,frame_0169_00,interviewee,interviewee,0.803982953
frame_0169,frame_0169_01,interviewer,interviewer,0.956645565
frame_0170,frame_0170_00,interviewee,interviewee,0.785599487
frame_0171,frame_0171_00,interviewee,interviewee,0.753900063
frame_0172,frame_0172_00,interviewee,interviewee,0.810721905
frame_0173,frame_0173_00,interviewee,interviewee,0.81210444
frame_0174,frame_0174_00,interviewee,interviewee,0.728172544
frame_0175,frame_0175_00,interviewee,interviewee,0.854289376
frame_0176,frame_0176_00,interviewer,interviewer,0.946341911
frame_0177,frame_0177_00,interviewee,interviewee,0.753850886
frame_0178,frame_0178_00,interviewee,interviewee,0.673276564
frame_0179,frame_0179_00,interviewee,interviewee,0.643559057
frame_0180,frame_0180_00,interviewee,interviewee,0.706603385
frame_0181,frame_0181_00,interviewee,interviewee,0.716527191
frame_0182,frame_0182_00,interviewee,interviewee,0.763890362
frame_0183,frame_0183_00,interviewee,interviewee,0.929600542
frame_0184,frame_0184_00,interviewee,interviewee,0.781889054
frame_0185,frame_0185_00,interviewee,interviewee,0.685370448
frame_0186,frame_0186_00,interviewee,interviewee,0.746087832
frame_0187,frame_0187_00,interviewee,interviewee,0.643640689
frame_0188,frame_0188_00,interviewee,interviewee,0.808280179
frame_0189,frame_0189_00,interviewee,interviewee,0.822278195
frame_0190,frame_0190_00,interviewer,interviewer,0.845405835
frame_0191,frame_0191_00,interviewer,interviewer,0.9219805
frame_0192,frame_0192_00,interviewer,interviewer,0.793736852
frame_0193,frame_0193_00,interviewer,interviewer,0.950687018
frame_0194,frame_0194_00,interviewee,interviewee,0.96242431
frame_0195,frame_0195_00,interviewee,interviewee,0.655839391
frame_0196,frame_0196_00,interviewee,interviewee,0.741000502
frame_0197,frame_0197_00,interviewee,interviewee,0.676114336
frame_0198,frame_0198_00,interviewee,interviewee,0.837296049
frame_0199,frame_0199_00,interviewee,interviewee,0.826562973
frame_0200,frame_0200_00,interviewee,interviewee,0.717309891
frame_0201,frame_0201_00,interviewee,interviewee,0.777290065
frame_0202,frame_0202_00,interviewee,interviewee,0.72469512
frame_0203,frame_0203_00,interviewee,interviewee,0.885213151
frame_0204,frame_0204_00,interviewee,interviewee,0.887685962
frame_0205,frame_0205_00,interviewee,interviewee,0.578695186
frame_0206,frame_0206_00,interviewee,interviewee,0.771284951
frame_0207,frame_0207_00,interviewee,interviewee,0.663141305
frame_0208,frame_0208_00,interviewee,interviewee,0.937166418
frame_0209,frame_0209_00,interviewee,interviewee,0.848358912
frame_0210,frame_0210_00,interviewee,interviewee,0.635309886
frame_0211,frame_0211_00,interviewee,interviewee,0.812722784
frame_0212,frame_0212_00,interviewee,interviewee,0.845251001
frame_0213,frame_0213_00,interviewee,interviewee,0.893715686
frame_0214,frame_0214_00,interviewee,interviewee,0.816961889
frame_0215,frame_0215_00,interviewee,interviewee,0.674048661
frame_0216,frame_0216_00,interviewee,interviewee,0.833431074
frame_0217,frame_0217_00,interviewee,interviewee,0.805853706
frame_0218,frame_0218_00,interviewee,interviewee,0.774949047
frame_0219,frame_0219_00,interviewee,interviewee,0.856928127
frame_0220,frame_0220_00,interviewee,interviewee,0.869660591
frame_0221,frame_0221_00,interviewee,interviewee,0.794818111
frame_0222,frame_0222_00,interviewee,interviewee,0.775589877
frame_0223,frame_0223_00,interviewee,interviewee,0.691283575
frame_0224,frame_0224_00,interviewee,interviewee,0.733235789
frame_0225,frame_0225_00,interviewee,interviewee,0.834351677
frame_0226,frame_0226_00,interviewee,interviewee,0.625498823
frame_0227,frame_0227_00,interviewer,interviewer,0.880191341
frame_0227,frame_0227_01,interviewee,interviewee,0.819386398
frame_0228,frame_0228_00,interviewee,interviewee,0.749722801
frame_0229,frame_0229_00,interviewee,interviewee,0.77097002
frame_0230,frame_0230_00,interviewee,interviewee,0.723733533
frame_0231,frame_0231_00,interviewee,interviewee,0.70170883
frame_0232,frame_0232_00,interviewee,interviewee,0.759779907
frame_0233,frame_0233_00,interviewee,interviewee,0.558837406
frame_0234,frame_0234_00,interviewer,interviewer,0.917513746
frame_0235,frame_0235_00,interviewee,interviewee,0.542342745
frame_0236,frame_0236_00,interviewee,interviewee,0.82764062
frame_0237,frame_0237_00,interviewee,interviewee,0.706104389
frame_0238,frame_0238_00,interviewee,interviewee,0.948178528
frame_0239,frame_0239_00,interviewer,interviewer,1.013256221
frame_0240,frame_0240_00,interviewer,interviewer,0.906909514
frame_0241,frame_0241_00,interviewer,interviewer,1.010206176
frame_0242,frame_0242_00,interviewee,interviewee,0.843694462
frame_0242,frame_0242_01,interviewer,interviewer,0.720331578
frame_0243,frame_0243_00,interviewer,interviewer,0.997480145
frame_0244,frame_0244_00,interviewer,interviewer,1.045648906
frame_0245,frame_0245_00,interviewer,interviewer,0.888184917
frame_0246,frame_0246_00,interviewer,interviewer,0.829654168
frame_0247,frame_0247_00,interviewer,interviewer,0.740528374
frame_0248,frame_0248_00,interviewer,interviewer,0.918115843
frame_0249,frame_0249_00,interviewee,interviewee,0.928052892
frame_0250,frame_0250_00,interviewee,interviewee,0.908826369
frame_0250,frame_0250_01,interviewer,interviewer,0.995658841
frame_0251,frame_0251_00,interviewee,interviewee,0.819281974
frame_0252,frame_0252_00,interviewee,interviewee,0.825109185
frame_0252,frame_0252_01,interviewer,interviewer,0.689491982
frame_0253,frame_0253_00,interviewee,interviewee,0.853051224
frame_0254,frame_0254_00,interviewee,interviewee,0.845077366
frame_0255,frame_0255_00,interviewee,interviewee,0.975952756
frame_0256,frame_0256_00,interviewee,interviewee,0.712395558
frame_0257,frame_0257_00,interviewee,interviewee,0.870467854
frame_0258,frame_0258_00,interviewee,interviewee,0.776190772
frame_0259,frame_0259_00,interviewee,interviewee,0.883307713
frame_0260,frame_0260_00,interviewee,interviewee,0.783254438
frame_0261,frame_0261_00,interviewee,interviewee,0.703032228
frame_0262,frame_0262_00,interviewer,interviewer,0.951227859
frame_0263,frame_0263_00,interviewer,interviewer,0.827091089
frame_0264,frame_0264_00,interviewer,interviewer,1.029675197
frame_0265,frame_0265_00,interviewer,interviewer,0.990053012
frame_0266,frame_0266_00,interviewer,interviewer,0.802393467
frame_0267,frame_0267_00,interviewer,interviewer,1.019261063
frame_0268,frame_0268_00,interviewer,interviewer,0.861746833
frame_0269,frame_0269_00,interviewee,interviewee,0.677824301
frame_0270,frame_0270_00,interviewee,interviewee,0.790725774
frame_0271,frame_0271_00,interviewee,interviewee,0.812958232
frame_0272,frame_0272_00,interviewee,interviewee,0.650539077
frame_0273,frame_0273_00,interviewee,interviewee,0.731570817
frame_0274,frame_0274_00,interviewee,interviewee,0.762631209
frame_0275,frame_0275_00,interviewee,interviewee,0.902004975
frame_0276,frame_0276_00,interviewee,interviewee,0.899463233
frame_0277,frame_0277_00,interviewee,interviewee,0.908822228
frame_0278,frame_0278_00,interviewer,interviewer,1.074281206
frame_0279,frame_0279_00,interviewee,interviewee,0.877972467
frame_0279,frame_0279_01,interviewer,interviewer,0.824405189
frame_0280,frame_0280_00,interviewer,interviewer,0.736073137
frame_0280,frame_0280_01,interviewee,interviewee,0.819133747
frame_0281,frame_0281_00,interviewer,interviewer,0.880429916
frame_0282,frame_0282_00,interviewee,interviewee,1.042450301
frame_0283,frame_0283_00,interviewer,interviewer,0.865158566
frame_0284,frame_0284_00,interviewer,interviewer,0.991840202
frame_0285,frame_0285_00,interviewee,interviewee,0.581680252
frame_0286,frame_0286_00,interviewer,interviewer,1.067079888
frame_0287,frame_0287_00,interviewer,interviewer,1.029565158
frame_0288,frame_0288_00,interviewer,interviewer,0.894992758
frame_0289,frame_0289_00,interviewee,interviewee,0.821578984
frame_0290,frame_0290_00,interviewer,interviewer,1.010747122
frame_0291,frame_0291_00,interviewer,interviewer,0.992333722
frame_0292,frame_0292_00,interviewer,interviewer,0.898042021
frame_0293,frame_0293_00,interviewee,interviewee,0.862240238
frame_0294,frame_0294_00,interviewee,interviewee,1.02347917
frame_0295,frame_0295_00,interviewee,interviewee,0.76546626
frame_0296,frame_0296_00,interviewee,interviewee,0.892232674
frame_0297,frame_0297_00,interviewee,interviewee,0.661320235
frame_0298,frame_0298_00,interviewee,interviewee,0.969383826
frame_0299,frame_0299_00,interviewee,interviewee,0.613478421
frame_0300,frame_0300_00,interviewee,interviewee,0.977896707
frame_0301,frame_0301_00,interviewee,interviewee,0.609678581
frame_0302,frame_0302_00,interviewee,interviewee,0.648699649
frame_0303,frame_0303_00,interviewee,interviewee,0.981864085
frame_0304,frame_0304_00,interviewee,interviewee,0.91027711
frame_0305,frame_0305_00,interviewee,interviewee,1.064277024
frame_0306,frame_0306_00,interviewee,interviewee,0.719972757
frame_0307,frame_0307_00,interviewee,interviewee,0.661102313
frame_0308,frame_0308_00,interviewee,interviewee,0.885823779
frame_0309,frame_0309_00,interviewer,interviewer,0.796800155
frame_0310,frame_0310_00,interviewee,interviewee,0.749201714
frame_0311,frame_0311_00,interviewee,interviewee,0.639227975
frame_0312,frame_0312_00,interviewee,interviewee,0.720967366
frame_0313,frame_0313_00,interviewee,interviewee,0.848010027
frame_0314,frame_0314_00,interviewee,interviewee,0.766939122
frame_0315,frame_0315_00,interviewee,interviewee,0.848060011
frame_0316,frame_0316_00,interviewer,interviewer,0.94056822
frame_0317,frame_0317_00,interviewer,interviewer,1.00413945
frame_0318,frame_0318_00,interviewer,interviewer,0.983327667
frame_0319,frame_0319_00,interviewee,interviewee,0.757279638
frame_0320,frame_0320_00,interviewee,interviewee,0.713840773
frame_0321,frame_0321_00,interviewee,interviewee,0.822543089
frame_0322,frame_0322_00,interviewee,interviewee,0.525718665
frame_0323,frame_0323_00,interviewee,interviewee,0.867495259
frame_0324,frame_0324_00,interviewee,interviewee,0.622293322
frame_0325,frame_0325_00,interviewee,interviewee,0.827566792
frame_0326,frame_0326_00,interviewee,interviewee,0.86769973
frame_0327,frame_0327_00,interviewee,interviewee,1.035689675
frame_0329,frame_0329_00,interviewer,interviewer,1.038751402
frame_0330,frame_0330_00,interviewee,interviewee,0.96233778
frame_0331,frame_0331_00,interviewee,interviewee,0.768602829
frame_0332,frame_0332_00,interviewee,interviewee,0.715873675
frame_0333,frame_0333_00,interviewer,interviewee,1.053623565
frame_0334,frame_0334_00,unknown,interviewee,
frame_0335,frame_0335_00,interviewee,interviewee,0.798134437
frame_0336,frame_0336_00,interviewee,interviewee,0.701253253
frame_0337,frame_0337_00,interviewee,interviewee,0.709075731
frame_0338,frame_0338_00,interviewer,interviewer,0.957999802
frame_0339,frame_0339_00,interviewer,interviewer,0.815235043
frame_0340,frame_0340_00,interviewee,interviewee,0.683106111
frame_0340,frame_0340_01,interviewer,interviewer,0.775493984
frame_0341,frame_0341_00,interviewee,interviewee,1.002674424
frame_0341,frame_0341_01,interviewer,interviewer,0.754941256
frame_0342,frame_0342_00,interviewer,interviewer,0.715417791
frame_0342,frame_0342_01,interviewee,interviewee,0.893635037
frame_0343,frame_0343_00,interviewee,interviewee,0.82075923
frame_0343,frame_0343_01,interviewer,interviewer,0.692341542
frame_0344,frame_0344_00,interviewee,interviewee,0.820573335
frame_0344,frame_0344_01,interviewer,interviewer,0.674120851
frame_0345,frame_0345_00,interviewee,interviewee,0.948901509
frame_0345,frame_0345_01,interviewer,interviewer,0.791396171
frame_0346,frame_0346_00,interviewer,interviewer,0.626523587
frame_0346,frame_0346_01,interviewee,interviewee,0.906787849
frame_0347,frame_0347_00,interviewee,interviewee,0.761654291
frame_0347,frame_0347_01,interviewer,interviewer,0.707405402
frame_0348,frame_0348_00,interviewer,interviewer,0.736077423
frame_0348,frame_0348_01,interviewee,interviewee,0.867315608
frame_0349,frame_0349_00,interviewee,interviewee,0.692400476
frame_0349,frame_0349_01,interviewer,interviewer,0.741189053
frame_0350,frame_0350_00,interviewer,interviewer,0.769511693
frame_0350,frame_0350_01,interviewee,interviewee,0.637799645
frame_0351,frame_0351_00,interviewee,interviewee,0.801967829
frame_0352,frame_0352_00,interviewee,interviewee,0.828136865
frame_0352,frame_0352_01,interviewer,interviewer,0.87743125
frame_0353,frame_0353_00,interviewee,interviewee,0.774265267
frame_0353,frame_0353_01,interviewer,interviewer,0.6693385
frame_0354,frame_0354_00,interviewee,interviewee,1.094346925
frame_0354,frame_0354_01,interviewer,interviewer,0.746556019
frame_0355,frame_0355_00,interviewee,interviewee,0.811936993
frame_0356,frame_0356_00,interviewee,interviewee,0.839751138
frame_0357,frame_0357_00,interviewee,interviewee,0.842203518
frame_0358,frame_0358_00,interviewee,interviewee,0.744755703
frame_0359,frame_0359_00,interviewee,interviewee,0.69953871
frame_0360,frame_0360_00,interviewee,interviewee,0.804736099
frame_0361,frame_0361_00,interviewee,interviewee,0.824273349
frame_0362,frame_0362_00,interviewee,interviewee,0.758880266
frame_0363,frame_0363_00,interviewee,interviewee,0.866745528
frame_0364,frame_0364_00,interviewee,interviewee,0.613722456
frame_0365,frame_0365_00,interviewee,interviewee,0.690545111
frame_0366,frame_0366_00,interviewee,interviewee,0.773706521
frame_0367,frame_0367_00,interviewee,interviewee,0.872078359
frame_0368,frame_0368_00,interviewee,interviewee,0.802113713
frame_0369,frame_0369_00,interviewee,interviewee,0.823214661
frame_0370,frame_0370_00,interviewee,interviewee,0.831008985
frame_0371,frame_0371_00,interviewee,interviewee,0.659043872
frame_0372,frame_0372_00,interviewer,interviewer,0.840609955
frame_0373,frame_0373_00,interviewee,interviewee,0.766899565
frame_0374,frame_0374_00,interviewee,interviewee,0.912745541
frame_0375,frame_0375_00,interviewee,interviewee,0.792590086
frame_0376,frame_0376_00,interviewee,interviewee,0.707746109
frame_0377,frame_0377_00,interviewee,interviewee,0.699792657
frame_0378,frame_0378_00,interviewee,interviewee,0.750471618
frame_0379,frame_0379_00,interviewer,interviewee,0.83277741
frame_0380,frame_0380_00,interviewee,interviewee,1.040793726
frame_0381,frame_0381_00,interviewee,interviewee,0.857966553
frame_0382,frame_0382_00,interviewee,interviewee,0.839773736
frame_0383,frame_0383_00,interviewee,interviewee,0.761117614
frame_0384,frame_0384_00,interviewee,interviewee,0.753928365
frame_0385,frame_0385_00,interviewer,interviewer,0.936723107
frame_0386,frame_0386_00,interviewee,interviewee,0.630889856
frame_0387,frame_0387_00,interviewee,interviewee,0.863427505
frame_0388,frame_0388_00,interviewee,interviewee,0.818965768
frame_0389,frame_0389_00,interviewee,interviewee,0.739007526
frame_0390,frame_0390_00,interviewee,interviewee,0.652764259
frame_0391,frame_0391_00,interviewee,interviewee,0.934424545
frame_0392,frame_0392_00,interviewer,interviewer,1.015392822
frame_0393,frame_0393_00,interviewer,interviewer,0.988580523
frame_0394,frame_0394_00,interviewer,interviewer,0.999259755
frame_0395,frame_0395_00,interviewee,interviewee,0.86233407
frame_0396,frame_0396_00,interviewer,interviewer,1.021689052
frame_0397,frame_0397_00,interviewee,interviewee,0.950692654
frame_0397,frame_0397_01,interviewer,interviewer,0.68612431
frame_0398,frame_0398_00,interviewee,interviewee,0.945135534
frame_0398,frame_0398_01,interviewer,interviewer,0.66766438
frame_0399,frame_0399_00,interviewee,interviewee,0.902476538
frame_0399,frame_0399_01,interviewer,interviewer,0.601621513
frame_0400,frame_0400_00,interviewee,interviewee,0.906443807
frame_0401,frame_0401_00,interviewee,interviewee,0.774908063
frame_0402,frame_0402_00,interviewee,interviewee,0.811849077
frame_0403,frame_0403_00,interviewee,interviewee,0.86472419
frame_0404,frame_0404_00,interviewee,interviewee,0.801878158
frame_0405,frame_0405_00,interviewee,interviewee,0.897042074
frame_0406,frame_0406_00,interviewer,interviewer,0.754279025
frame_0407,frame_0407_00,interviewer,interviewer,0.966847239
frame_0408,frame_0408_00,interviewee,interviewee,0.728317927
frame_0409,frame_0409_00,interviewee,interviewee,0.770438372
frame_0410,frame_0410_00,interviewee,interviewee,0.630481641
frame_0411,frame_0411_00,interviewee,interviewee,0.677925362
frame_0412,frame_0412_00,interviewee,interviewee,0.792705957
frame_0413,frame_0413_00,interviewee,interviewee,0.809624861
frame_0414,frame_0414_00,interviewee,interviewee,0.782544276
frame_0415,frame_0415_00,interviewee,interviewee,0.77640103
frame_0416,frame_0416_00,interviewee,interviewee,0.867053343
frame_0417,frame_0417_00,interviewee,interviewee,0.772580864
frame_0418,frame_0418_00,interviewer,interviewer,0.992344911
frame_0419,frame_0419_00,interviewer,interviewer,0.950404741
frame_0420,frame_0420_00,interviewee,interviewee,0.855538558
frame_0421,frame_0421_00,interviewee,interviewee,0.86827926
frame_0422,frame_0422_00,interviewee,interviewee,1.052367753
frame_0423,frame_0423_00,unknown,interviewee,
frame_0424,frame_0424_00,interviewer,interviewer,0.949867936
frame_0425,frame_0425_00,interviewee,interviewee,0.651116366
frame_0426,frame_0426_00,interviewee,interviewee,0.720373536
frame_0427,frame_0427_00,interviewee,interviewee,0.944988875
frame_0428,frame_0428_00,interviewee,interviewee,0.847209827
frame_0429,frame_0429_00,interviewee,interviewee,0.86993755
frame_0430,frame_0430_00,interviewee,interviewee,0.819302413
frame_0431,frame_0431_00,interviewee,interviewee,0.830301512
frame_0432,frame_0432_00,interviewee,interviewee,0.838449278
frame_0433,frame_0433_00,interviewee,interviewee,0.646240584
frame_0434,frame_0434_00,interviewee,interviewee,0.706376286
frame_0435,frame_0435_00,interviewee,interviewee,0.754561796
frame_0436,frame_0436_00,interviewee,interviewee,0.931028956
frame_0437,frame_0437_00,interviewee,interviewee,0.743518131
frame_0438,frame_0438_00,interviewee,interviewee,0.850255782
frame_0439,frame_0439_00,interviewee,interviewee,0.774818357
